frame,object_id,object_type,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,window_index,window_start_frame,local_frame,sam3_track_id,text_prompt
1008,robot_001,robot,505.6766595289079,298.1948608137045,934,488,275,528,315,40,40,63,1008,0,2,robot
1008,robot_006,robot,537.7115942028986,289.4927536231884,690,524,267,556,305,32,38,63,1008,0,1,robot
1008,robot_007,robot,778.7253792166629,467.6496490830881,8834,727,408,836,524,109,116,63,1008,0,0,robot
1009,robot_001,robot,506.9505907626208,298.25563909774434,931,490,275,528,315,38,40,63,1008,1,2,robot
1009,robot_006,robot,537.56207366985,289.4447476125512,733,521,268,556,305,35,37,63,1008,1,1,robot
1009,robot_007,robot,779.6496512014173,467.82150370944527,9031,727,407,837,525,110,118,63,1008,1,0,robot
1010,robot_001,robot,509.2353567625133,298.56656017039404,939,491,276,531,315,40,39,63,1008,2,2,robot
1010,robot_006,robot,537.721098265896,288.64739884393066,692,522,267,555,304,33,37,63,1008,2,1,robot
1010,robot_007,robot,780.6573899545405,468.2410466792328,9019,728,408,839,525,111,117,63,1008,2,0,robot
1011,robot_001,robot,510.6021978021978,299.04285714285714,910,492,277,533,315,41,38,63,1008,3,2,robot
1011,robot_006,robot,536.6363636363636,288.3333333333333,693,521,268,554,304,33,36,63,1008,3,1,robot
1011,robot_007,robot,781.1797162962135,468.3865743326259,8953,729,408,839,524,110,116,63,1008,3,0,robot
1012,robot_001,robot,512.1160042964555,298.90977443609023,931,493,276,534,315,41,39,63,1008,4,2,robot
1012,robot_006,robot,535.76886035313,287.7945425361156,623,522,268,551,304,29,36,63,1008,4,1,robot
1012,robot_007,robot,781.7744546885541,469.0706093995952,8894,729,408,840,525,111,117,63,1008,4,0,robot
1013,robot_001,robot,513.9710300429184,298.49463519313304,932,495,276,534,315,39,39,63,1008,5,2,robot
1013,robot_006,robot,537.3261589403974,288.0927152317881,604,526,268,553,305,27,37,63,1008,5,1,robot
1013,robot_007,robot,782.1839927445868,469.58236027661263,8821,729,408,841,525,112,117,63,1008,5,0,robot
1014,robot_001,robot,515.4786418400877,298.07886089813803,913,496,274,535,315,39,41,63,1008,6,2,robot
1014,robot_006,robot,538.3646677471637,288.43922204213936,617,526,268,555,305,29,37,63,1008,6,1,robot
1014,robot_007,robot,782.7843612843612,470.9370524370525,8658,730,409,842,525,112,116,63,1008,6,0,robot
1015,robot_001,robot,515.8771739130435,298.14565217391305,920,497,275,536,315,39,40,63,1008,7,2,robot
1015,robot_006,robot,539.4248788368336,288.502423263328,619,528,267,556,306,28,39,63,1008,7,1,robot
1015,robot_007,robot,782.4592485896051,472.2980434521666,8331,731,408,843,526,112,118,63,1008,7,0,robot
1016,robot_001,robot,515.5584415584416,298.0335497835498,924,497,275,536,315,39,40,63,1008,8,2,robot
1016,robot_006,robot,539.7740863787376,288.9235880398671,602,528,268,556,306,28,38,63,1008,8,1,robot
1016,robot_007,robot,781.9522461538462,473.1265230769231,8125,731,408,843,526,112,118,63,1008,8,0,robot
1017,robot_001,robot,515.2335456475583,298.3099787685775,942,496,276,535,315,39,39,63,1008,9,2,robot
1017,robot_006,robot,540.2843450479234,288.8290734824281,626,529,269,557,306,28,37,63,1008,9,1,robot
1017,robot_007,robot,782.0800099083477,473.4695318305672,8074,732,408,844,526,112,118,63,1008,9,0,robot
1018,robot_001,robot,511.6322089227421,299.3242655059848,919,493,277,533,315,40,38,63,1008,10,2,robot
1018,robot_006,robot,539.7551319648094,289.7184750733137,682,526,270,558,306,32,36,63,1008,10,1,robot
1018,robot_007,robot,782.8287903529707,474.39354352468285,7961,733,408,837,527,104,119,63,1008,10,0,robot
1019,robot_001,robot,510.1098081023454,299.2793176972281,938,492,277,532,316,40,39,63,1008,11,2,robot
1019,robot_006,robot,539.2685050798258,289.7808417997097,689,526,269,558,306,32,37,63,1008,11,1,robot
1019,robot_007,robot,783.6987074915297,474.795959342452,7969,734,408,839,527,105,119,63,1008,11,0,robot
1020,robot_001,robot,508.983870967742,299.4505376344086,930,491,277,531,316,40,39,63,1008,12,2,robot
1020,robot_006,robot,538.7414050822123,289.8400597907324,669,525,269,557,306,32,37,63,1008,12,1,robot
1020,robot_007,robot,784.0014929086838,474.7285394376711,8038,734,408,839,528,105,120,63,1008,12,0,robot
1021,robot_001,robot,509.09090909090907,299.52076318742985,891,492,277,531,315,39,38,63,1008,13,2,robot
1021,robot_006,robot,538.2275362318841,289.8202898550725,690,523,269,556,306,33,37,63,1008,13,1,robot
1021,robot_007,robot,784.5133084577114,474.77139303482585,8040,735,408,839,528,104,120,63,1008,13,0,robot
1022,robot_001,robot,509.8442703232125,298.7571008814887,1021,492,276,532,316,40,40,63,1008,14,2,robot
1022,robot_006,robot,539.4185022026431,289.985315712188,681,526,270,557,306,31,36,63,1008,14,1,robot
1022,robot_007,robot,784.7961225766104,475.37686053783614,7995,736,409,839,528,103,119,63,1008,14,0,robot
1023,robot_001,robot,511.3957322987391,298.462657613967,1031,493,276,533,316,40,40,63,1008,15,2,robot
1023,robot_006,robot,542.0967741935484,290.5058651026393,682,530,271,560,307,30,36,63,1008,15,1,robot
1023,robot_007,robot,785.0930579746206,475.5576013933815,8038,736,410,843,528,107,118,63,1008,15,0,robot
1024,robot_001,robot,513.8636363636364,298.8667355371901,968,496,276,535,316,39,40,64,1024,0,2,robot
1024,robot_006,robot,545.957528957529,289.2355212355212,518,535,271,560,305,25,34,64,1024,0,1,robot
1024,robot_007,robot,785.6720277920741,476.0483787956768,7772,737,410,840,527,103,117,64,1024,0,0,robot
1025,robot_001,robot,515.1552604698672,299.291113381001,979,496,277,536,316,40,39,64,1024,1,2,robot
1025,robot_006,robot,546.3772893772893,289.4304029304029,546,535,272,562,305,27,33,64,1024,1,1,robot
1025,robot_007,robot,785.7145510835913,475.5390712074304,8075,737,409,843,527,106,118,64,1024,1,0,robot
1026,robot_001,robot,515.489837398374,300.1443089430894,984,496,276,537,317,41,41,64,1024,2,2,robot
1026,robot_006,robot,547.3120437956204,289.41423357664235,548,536,272,563,305,27,33,64,1024,2,1,robot
1026,robot_007,robot,785.2115692307692,474.5894153846154,8125,737,409,840,526,103,117,64,1024,2,0,robot
1027,robot_001,robot,514.6728778467909,300.6014492753623,966,495,277,536,317,41,40,64,1024,3,2,robot
1027,robot_006,robot,547.1314285714286,289.5504761904762,525,536,272,563,305,27,33,64,1024,3,1,robot
1027,robot_007,robot,784.6470730527334,473.5037493952588,8268,735,408,840,525,105,117,64,1024,3,0,robot
1028,robot_001,robot,513.9551020408163,300.2734693877551,980,495,276,536,317,41,41,64,1024,4,2,robot
1028,robot_006,robot,546.3284518828452,289.4309623430962,478,536,272,561,304,25,32,64,1024,4,1,robot
1028,robot_007,robot,783.6622009569378,471.8592105263158,8360,733,408,840,524,107,116,64,1024,4,0,robot
1029,robot_001,robot,512.7194092827004,300.93459915611817,948,494,278,535,317,41,39,64,1024,5,2,robot
1029,robot_006,robot,545.0767824497258,289.38756855575866,547,534,272,561,305,27,33,64,1024,5,1,robot
1029,robot_007,robot,783.6411672871383,470.7672631199712,8327,732,408,839,523,107,115,64,1024,5,0,robot
1030,robot_001,robot,513.3880903490759,300.7320328542094,974,495,277,535,317,40,40,64,1024,6,2,robot
1030,robot_006,robot,543.889848812095,288.3693304535637,463,534,271,558,303,24,32,64,1024,6,1,robot
1030,robot_007,robot,784.0664670658682,470.9134131736527,8350,732,409,840,524,108,115,64,1024,6,0,robot
1031,robot_001,robot,514.453207150368,300.931650893796,951,496,277,536,318,40,41,64,1024,7,2,robot
1031,robot_006,robot,544.5934489402697,288.6127167630058,519,534,271,559,304,25,33,64,1024,7,1,robot
1031,robot_007,robot,784.3141048608622,471.0080019109041,8373,733,408,841,523,108,115,64,1024,7,0,robot
1032,robot_001,robot,516.9281437125749,300.1706586826347,1002,499,275,538,318,39,43,64,1024,8,2,robot
1032,robot_006,robot,545.2038834951456,289.25631067961166,515,535,271,560,304,25,33,64,1024,8,1,robot
1032,robot_007,robot,784.7352764061183,470.9460435986993,8303,733,408,841,523,108,115,64,1024,8,0,robot
1033,robot_001,robot,519.9360465116279,300.21802325581393,1032,501,276,541,318,40,42,64,1024,9,2,robot
1033,robot_006,robot,547.0134099616859,289.9923371647509,522,537,272,561,305,24,33,64,1024,9,1,robot
1033,robot_007,robot,785.258641527677,471.0807348320039,8274,733,409,841,523,108,114,64,1024,9,0,robot
1034,robot_001,robot,522.0434343434343,300.93333333333334,990,504,277,543,318,39,41,64,1024,10,2,robot
1034,robot_006,robot,551.1983298538622,291.1315240083507,479,541,273,565,307,24,34,64,1024,10,1,robot
1034,robot_007,robot,787.6014405762305,471.7172869147659,8330,735,409,844,523,109,114,64,1024,10,0,robot
1035,robot_001,robot,522.2106299212599,300.9616141732283,1016,504,276,543,319,39,43,64,1024,11,2,robot
1035,robot_006,robot,553.2897727272727,291.4564393939394,528,542,272,569,307,27,35,64,1024,11,1,robot
1035,robot_007,robot,788.65607653242,471.7359159088225,8467,736,409,845,524,109,115,64,1024,11,0,robot
1036,robot_001,robot,522.5377906976744,300.78197674418607,1032,503,276,544,319,41,43,64,1024,12,2,robot
1036,robot_006,robot,554.7148288973384,292.16920152091257,526,543,274,570,308,27,34,64,1024,12,1,robot
1036,robot_007,robot,789.121053258668,470.6423209817705,8393,736,409,846,523,110,114,64,1024,12,0,robot
1037,robot_001,robot,521.6576402321083,301.47001934235976,1034,502,276,543,319,41,43,64,1024,13,2,robot
1037,robot_006,robot,555.7642725598527,292.83057090239413,543,544,274,571,309,27,35,64,1024,13,1,robot
1037,robot_007,robot,790.4841522328267,470.9268292682927,8487,737,409,847,523,110,114,64,1024,13,0,robot
1038,robot_001,robot,519.929718875502,302.4397590361445,996,500,278,542,319,42,41,64,1024,14,2,robot
1038,robot_006,robot,556.0309810671256,294.35972461273667,581,545,275,572,311,27,36,64,1024,14,1,robot
1038,robot_007,robot,792.433013794716,471.0174187514613,8554,739,409,849,525,110,116,64,1024,14,0,robot
1039,robot_001,robot,520.558762886598,302.2360824742268,970,502,277,542,319,40,42,64,1024,15,2,robot
1039,robot_006,robot,556.2411467116358,294.9949409780776,593,544,276,572,311,28,35,64,1024,15,1,robot
1039,robot_007,robot,793.8584438040346,471.48322766570607,8675,740,410,851,525,111,115,64,1024,15,0,robot
1040,robot_001,robot,521.3101545253863,303.11147902869754,906,503,279,543,319,40,40,65,1040,0,2,robot
1040,robot_006,robot,555.1276901004304,297.64849354375895,697,542,277,572,313,30,36,65,1040,0,1,robot
1040,robot_007,robot,796.649575714115,472.5879048643481,8367,743,411,853,525,110,114,65,1040,0,0,robot
1041,robot_001,robot,522.3288590604027,302.9910514541387,894,505,279,543,319,38,40,65,1040,1,2,robot
1041,robot_006,robot,555.7252747252747,297.7129120879121,728,543,276,573,314,30,38,65,1040,1,1,robot
1041,robot_007,robot,797.3919141914191,472.2713342762848,8484,743,410,855,526,112,116,65,1040,1,0,robot
1042,robot_001,robot,526.577079107505,303.2129817444219,986,507,279,549,320,42,41,65,1040,2,2,robot
1042,robot_006,robot,559.8794326241135,297.25673758865247,705,547,276,577,313,30,37,65,1040,2,1,robot
1042,robot_007,robot,799.9822540839111,474.3237748266541,8509,747,411,857,528,110,117,65,1040,2,0,robot
1043,robot_001,robot,530.4247191011236,303.92921348314604,890,511,280,552,320,41,40,65,1040,3,2,robot
1043,robot_006,robot,563.2928257686676,297.14787701317715,683,551,276,581,312,30,36,65,1040,3,1,robot
1043,robot_007,robot,801.3158264124459,475.4201661012984,8549,749,413,859,529,110,116,65,1040,3,0,robot
1044,robot_001,robot,533.1450839328537,304.38009592326136,834,515,281,554,320,39,39,65,1040,4,2,robot
1044,robot_006,robot,565.4506258692629,297.1933240611961,719,553,275,583,313,30,38,65,1040,4,1,robot
1044,robot_007,robot,802.7929637773406,477.070015044555,8641,751,413,860,532,109,119,65,1040,4,0,robot
1045,robot_001,robot,536.3008423586041,304.5475330926594,831,518,281,557,320,39,39,65,1040,5,2,robot
1045,robot_006,robot,567.5605633802817,296.9676056338028,710,554,275,585,313,31,38,65,1040,5,1,robot
1045,robot_007,robot,804.7468296057183,478.63465529167627,8674,753,414,862,533,109,119,65,1040,5,0,robot
1046,robot_001,robot,539.5681818181819,304.4174641148325,836,522,281,560,320,38,39,65,1040,6,2,robot
1046,robot_006,robot,571.9679665738162,298.35515320334264,718,560,277,589,314,29,37,65,1040,6,1,robot
1046,robot_007,robot,808.2575308078503,480.665905979005,8764,757,416,866,535,109,119,65,1040,6,0,robot
1047,robot_001,robot,540.7164887307237,304.6204033214709,843,523,282,561,320,38,38,65,1040,7,2,robot
1047,robot_006,robot,573.1494413407821,298.33798882681566,716,561,277,591,314,30,37,65,1040,7,1,robot
1047,robot_007,robot,810.1093020607992,481.5803256290561,8783,759,417,869,536,110,119,65,1040,7,0,robot
1048,robot_001,robot,541.4131944444445,304.6296296296296,864,523,282,562,320,39,38,65,1040,8,2,robot
1048,robot_006,robot,573.9558620689655,298.4993103448276,725,561,277,592,314,31,37,65,1040,8,1,robot
1048,robot_007,robot,811.969158984864,482.4213041993855,8787,761,418,872,537,111,119,65,1040,8,0,robot
1049,robot_001,robot,541.5303347280335,303.52196652719664,956,523,280,562,320,39,40,65,1040,9,2,robot
1049,robot_006,robot,574.1785714285714,298.4807692307692,728,562,277,591,314,29,37,65,1040,9,1,robot
1049,robot_007,robot,813.4740488358887,484.0891538898353,8805,763,418,874,541,111,123,65,1040,9,0,robot
1050,robot_001,robot,541.0831622176592,303.34188911704314,974,523,279,562,320,39,41,65,1040,10,2,robot
1050,robot_006,robot,573.4682320441989,298.4337016574586,724,561,277,591,314,30,37,65,1040,10,1,robot
1050,robot_007,robot,818.3050773111087,485.7787038052418,9119,767,419,879,543,112,124,65,1040,10,0,robot
1051,robot_001,robot,542.0621118012423,303.5869565217391,966,524,280,563,320,39,40,65,1040,11,2,robot
1051,robot_006,robot,573.4070921985816,298.0808510638298,705,562,277,590,314,28,37,65,1040,11,1,robot
1051,robot_007,robot,820.2319257130223,486.26973247844353,9046,769,419,880,543,111,124,65,1040,11,0,robot
1052,robot_001,robot,543.8909899888765,304.6262513904338,899,526,282,564,320,38,38,65,1040,12,2,robot
1052,robot_006,robot,574.0059259259259,297.4651851851852,675,563,276,591,313,28,37,65,1040,12,1,robot
1052,robot_007,robot,822.3328509406657,486.5406879661583,8983,771,419,884,543,113,124,65,1040,12,0,robot
1053,robot_001,robot,545.9495412844037,304.82454128440367,872,528,282,566,320,38,38,65,1040,13,2,robot
1053,robot_006,robot,574.4012158054711,297.1033434650456,658,564,276,590,313,26,37,65,1040,13,1,robot
1053,robot_007,robot,824.1404004977938,488.12682430139154,8839,773,420,892,545,119,125,65,1040,13,0,robot
1054,robot_001,robot,550.0708283313326,304.4609843937575,833,532,281,569,320,37,39,65,1040,14,2,robot
1054,robot_006,robot,575.4458598726114,296.2277070063694,628,564,276,591,313,27,37,65,1040,14,1,robot
1054,robot_007,robot,827.4337093711605,487.4323690383112,8953,777,420,889,544,112,124,65,1040,14,0,robot
1055,robot_001,robot,552.4602463605823,304.92273236282193,893,533,281,573,321,40,40,65,1040,15,2,robot
1055,robot_006,robot,577.0205831903945,296.35677530017153,583,566,277,592,313,26,36,65,1040,15,1,robot
1055,robot_007,robot,829.4328951728709,487.1292389263228,9053,778,420,892,544,114,124,65,1040,15,0,robot
1056,robot_001,robot,555.5006289308176,305.6389937106918,795,538,284,574,321,36,37,66,1056,0,2,robot
1056,robot_006,robot,577.9289940828403,296.29191321499013,507,568,277,591,312,23,35,66,1056,0,1,robot
1056,robot_007,robot,830.8760274743835,488.04875577074654,8881,779,420,893,543,114,123,66,1056,0,0,robot
1057,robot_001,robot,557.5609480812641,305.37584650112865,886,539,284,577,321,38,37,66,1056,1,2,robot
1057,robot_006,robot,580.754752851711,296.56273764258555,526,570,277,595,313,25,36,66,1056,1,1,robot
1057,robot_007,robot,831.2240230905861,488.0646092362345,9008,780,420,890,544,110,124,66,1056,1,0,robot
1058,robot_001,robot,559.7950391644908,306.7506527415144,766,543,285,579,321,36,36,66,1056,2,2,robot
1058,robot_006,robot,585.2123411978222,297.21960072595283,551,574,278,599,313,25,35,66,1056,2,1,robot
1058,robot_007,robot,832.4068812430633,489.2942286348502,9010,781,421,891,544,110,123,66,1056,2,0,robot
1059,robot_001,robot,560.3861740166865,307.2026221692491,839,542,286,580,322,38,36,66,1056,3,2,robot
1059,robot_006,robot,587.2127272727273,298.30727272727273,550,577,278,602,314,25,36,66,1056,3,1,robot
1059,robot_007,robot,832.7248811760804,490.013595667072,9047,780,422,901,545,121,123,66,1056,3,0,robot
1060,robot_001,robot,559.5081775700935,307.7242990654205,856,541,286,580,323,39,37,66,1056,4,2,robot
1060,robot_006,robot,587.6494156928213,299.118530884808,599,577,279,603,315,26,36,66,1056,4,1,robot
1060,robot_007,robot,833.615525606469,490.2212398921833,9275,780,422,901,545,121,123,66,1056,4,0,robot
1061,robot_001,robot,558.767012687428,307.8800461361015,867,540,286,578,324,38,38,66,1056,5,2,robot
1061,robot_006,robot,586.5961227786753,299.6155088852989,619,575,279,602,315,27,36,66,1056,5,1,robot
1061,robot_007,robot,833.5443599493029,490.6489226869455,9468,779,423,901,547,122,124,66,1056,5,0,robot
1062,robot_001,robot,552.0328253223915,309.33763188745604,853,534,287,573,325,39,38,66,1056,6,2,robot
1062,robot_006,robot,581.4785373608903,301.0302066772655,629,568,281,597,316,29,35,66,1056,6,1,robot
1062,robot_007,robot,830.9115725126476,492.0283516020236,9488,776,425,897,550,121,125,66,1056,6,0,robot
1063,robot_001,robot,548.3896816684961,309.6542261251372,911,530,288,570,325,40,37,66,1056,7,2,robot
1063,robot_006,robot,578.8727272727273,301.0242424242424,660,565,281,596,317,31,36,66,1056,7,1,robot
1063,robot_007,robot,828.6140554209251,492.8190917711516,9491,774,426,894,552,120,126,66,1056,7,0,robot
1064,robot_001,robot,544.9837019790453,310.0523864959255,859,527,288,565,326,38,38,66,1056,8,2,robot
1064,robot_006,robot,576.4941176470588,301.5573529411765,680,562,281,594,317,32,36,66,1056,8,1,robot
1064,robot_007,robot,825.6132467255883,494.01810243850497,9391,771,426,892,553,121,127,66,1056,8,0,robot
1065,robot_001,robot,542.7757437070939,309.9919908466819,874,525,288,563,326,38,38,66,1056,9,2,robot
1065,robot_006,robot,573.9836734693878,301.3238095238096,735,560,281,592,317,32,36,66,1056,9,1,robot
1065,robot_007,robot,821.8913949759487,494.91630144307857,9355,768,427,888,553,120,126,66,1056,9,0,robot
1066,robot_001,robot,539.5260115606936,310.38959537572254,865,522,287,560,327,38,40,66,1056,10,2,robot
1066,robot_006,robot,568.6225490196078,301.76797385620915,612,555,281,584,316,29,35,66,1056,10,1,robot
1066,robot_007,robot,814.0093620727193,495.4566731983453,9186,761,426,879,554,118,128,66,1056,10,0,robot
1067,robot_001,robot,538.4544378698225,311.028402366864,845,521,288,559,327,38,39,66,1056,11,2,robot
1067,robot_006,robot,565.2167487684729,301.19868637110017,609,552,281,580,316,28,35,66,1056,11,1,robot
1067,robot_007,robot,810.6940868426794,495.6728125681868,9166,757,428,875,554,118,126,66,1056,11,0,robot
1068,robot_001,robot,537.1984304932736,310.84417040358744,892,519,286,558,327,39,41,66,1056,12,2,robot
1068,robot_006,robot,563.1587591240876,300.86861313868616,548,551,282,577,316,26,34,66,1056,12,1,robot
1068,robot_007,robot,805.8742480989672,496.84723640903417,8811,754,428,871,553,117,125,66,1056,12,0,robot
1069,robot_001,robot,536.474804031355,311.0223964165734,893,518,286,557,327,39,41,66,1056,13,2,robot
1069,robot_006,robot,560.9772727272727,300.7746212121212,528,551,282,575,317,24,35,66,1056,13,1,robot
1069,robot_007,robot,801.7782074613285,496.3271155595996,8792,750,428,866,553,116,125,66,1056,13,0,robot
1070,robot_001,robot,536.1282051282051,311.41360089186173,897,517,287,556,328,39,41,66,1056,14,2,robot
1070,robot_006,robot,558.5505154639176,301.00618556701033,485,549,282,572,317,23,35,66,1056,14,1,robot
1070,robot_007,robot,797.5418634112634,496.5077738108948,8683,747,428,862,552,115,124,66,1056,14,0,robot
1071,robot_001,robot,533.8622222222223,311.9477777777778,900,514,288,554,328,40,40,66,1056,15,2,robot
1071,robot_006,robot,555.9326732673268,301.3980198019802,505,546,282,570,318,24,36,66,1056,15,1,robot
1071,robot_007,robot,794.0670157068063,497.5239092495637,8595,743,429,857,553,114,124,66,1056,15,0,robot
1072,robot_001,robot,531.9087982832618,312.2918454935622,932,512,288,552,328,40,40,67,1072,0,2,robot
1072,robot_006,robot,554.2952380952381,302.2261904761905,420,546,284,568,317,22,33,67,1072,0,1,robot
1072,robot_007,robot,791.9710529995805,507.0788700880996,7151,741,462,850,555,109,93,67,1072,0,0,robot
1073,robot_001,robot,529.0902111324376,311.98176583493284,1042,510,288,550,329,40,41,67,1072,1,2,robot
1073,robot_006,robot,552.4484210526316,302.5978947368421,475,543,284,566,319,23,35,67,1072,1,1,robot
1073,robot_007,robot,789.1279494382022,508.2803370786517,7120,737,465,846,555,109,90,67,1072,1,0,robot
1074,robot_001,robot,523.640438247012,314.24900398406373,1004,505,293,544,331,39,38,67,1072,2,2,robot
1074,robot_006,robot,548.998191681736,304.2983725135624,553,539,286,564,320,25,34,67,1072,2,1,robot
1074,robot_007,robot,783.8859553620033,512.4869352204681,7348,732,470,841,564,109,94,67,1072,2,0,robot
1075,robot_001,robot,521.5514018691589,315.30114226375906,963,503,293,542,332,39,39,67,1072,3,2,robot
1075,robot_006,robot,547.5734265734266,305.6118881118881,572,537,286,562,322,25,36,67,1072,3,1,robot
1075,robot_007,robot,782.1590237636481,512.1161207450225,7785,730,469,839,565,109,96,67,1072,3,0,robot
1076,robot_001,robot,519.9123173277662,316.401878914405,958,501,294,540,333,39,39,67,1072,4,2,robot
1076,robot_006,robot,546.1582867783985,306.37243947858474,537,536,288,560,322,24,34,67,1072,4,1,robot
1076,robot_007,robot,779.6846977912975,514.530485385531,7561,728,472,836,564,108,92,67,1072,4,0,robot
1077,robot_001,robot,519.1845672575599,317.4035453597497,959,501,294,540,334,39,40,67,1072,5,2,robot
1077,robot_006,robot,545.419776119403,307.3003731343284,536,536,288,559,323,23,35,67,1072,5,1,robot
1077,robot_007,robot,779.2039015904572,514.778578528827,8048,727,471,835,566,108,95,67,1072,5,0,robot
1078,robot_001,robot,519.7997997997998,318.72572572572574,999,501,295,541,336,40,41,67,1072,6,2,robot
1078,robot_006,robot,544.30078125,308.50390625,512,535,290,558,325,23,35,67,1072,6,1,robot
1078,robot_007,robot,776.7924402297315,520.679310805396,7487,724,479,832,570,108,91,67,1072,6,0,robot
1079,robot_001,robot,521.3592938733126,319.3748701973001,963,503,296,542,337,39,41,67,1072,7,2,robot
1079,robot_006,robot,544.6706586826348,308.96007984031934,501,536,290,558,325,22,35,67,1072,7,1,robot
1079,robot_007,robot,777.8859810787566,519.6192406929598,8139,723,476,833,572,110,96,67,1072,7,0,robot
1080,robot_001,robot,522.9238095238095,319.5466666666667,1050,504,296,544,338,40,42,67,1072,8,2,robot
1080,robot_006,robot,545.6755646817248,309.388090349076,487,536,291,559,325,23,34,67,1072,8,1,robot
1080,robot_007,robot,777.5833529550271,519.3569578526018,8494,723,473,833,574,110,101,67,1072,8,0,robot
1081,robot_001,robot,523.5859073359073,320.11969111969114,1036,505,296,545,339,40,43,67,1072,9,2,robot
1081,robot_006,robot,545.5230460921844,310.22845691382764,499,536,292,559,326,23,34,67,1072,9,1,robot
1081,robot_007,robot,777.4792598863224,521.2482766960939,8269,722,472,832,573,110,101,67,1072,9,0,robot
1082,robot_001,robot,528.1891634980989,321.10076045627375,1052,509,298,550,339,41,41,67,1072,10,2,robot
1082,robot_006,robot,548.8318777292576,310.3078602620087,458,539,293,562,327,23,34,67,1072,10,1,robot
1082,robot_007,robot,777.5383906891066,505.79720338273466,11943,722,444,837,574,115,130,67,1072,10,0,robot
1083,robot_001,robot,530.1389473684211,322.27263157894737,950,511,299,550,339,39,40,67,1072,11,2,robot
1083,robot_006,robot,550.2111801242236,310.45341614906835,483,539,293,564,327,25,34,67,1072,11,1,robot
1083,robot_007,robot,779.3837663830766,521.5118418027133,8698,724,471,835,574,111,103,67,1072,11,0,robot
1084,robot_001,robot,531.8010050251256,322.1638190954774,995,512,298,553,339,41,41,67,1072,12,2,robot
1084,robot_006,robot,552.0275049115913,310.94499017681727,509,541,294,567,328,26,34,67,1072,12,1,robot
1084,robot_007,robot,781.7441367118445,523.2399528579847,8485,725,473,836,575,111,102,67,1072,12,0,robot
1085,robot_001,robot,534.5159914712153,323.0341151385928,938,515,299,555,340,40,41,67,1072,13,2,robot
1085,robot_006,robot,554.2520325203252,311.2581300813008,492,543,294,569,328,26,34,67,1072,13,1,robot
1085,robot_007,robot,782.4639188018319,525.1408590172051,8079,726,481,838,575,112,94,67,1072,13,0,robot
1086,robot_001,robot,539.3623949579832,324.093487394958,952,520,302,560,340,40,38,67,1072,14,2,robot
1086,robot_006,robot,560.2909482758621,312.6163793103448,464,550,296,575,328,25,32,67,1072,14,1,robot
1086,robot_007,robot,789.0419365837027,521.7513353790204,8799,730,473,844,576,114,103,67,1072,14,0,robot
1087,robot_001,robot,541.3594080338266,324.0782241014799,946,522,303,562,340,40,37,67,1072,15,2,robot
1087,robot_006,robot,563.1764705882352,313.78506787330315,442,552,299,577,327,25,28,67,1072,15,1,robot
1087,robot_007,robot,791.106724314484,521.5305495505746,8789,733,472,845,575,112,103,67,1072,15,0,robot
1088,robot_001,robot,543.140309155767,324.7550535077289,841,524,304,563,340,39,36,68,1088,0,2,robot
1088,robot_006,robot,565.2067594433399,313.8667992047714,503,552,299,579,328,27,29,68,1088,0,1,robot
1088,robot_007,robot,790.349860906562,505.4234167893962,12222,734,443,850,576,116,133,68,1088,0,0,robot
1089,robot_001,robot,545.9595628415301,324.13005464480875,915,527,303,567,340,40,37,68,1088,1,2,robot
1089,robot_006,robot,567.3586956521739,313.65,460,556,299,581,328,25,29,68,1088,1,1,robot
1089,robot_007,robot,791.8402777777778,505.1313791989664,12384,736,442,852,575,116,133,68,1088,1,0,robot
1090,robot_001,robot,547.0822072072073,324.884009009009,888,528,304,568,340,40,36,68,1088,2,2,robot
1090,robot_006,robot,570.9569377990431,315.07655502392345,418,560,302,584,328,24,26,68,1088,2,1,robot
1090,robot_007,robot,793.4559294871794,503.86995192307694,12480,737,441,854,574,117,133,68,1088,2,0,robot
1091,robot_001,robot,546.3735891647856,324.8803611738149,886,528,304,566,340,38,36,68,1088,3,2,robot
1091,robot_006,robot,571.4806763285025,316.2342995169082,414,561,303,585,329,24,26,68,1088,3,1,robot
1091,robot_007,robot,794.0732854864434,503.3833333333333,12540,738,440,854,574,116,134,68,1088,3,0,robot
1092,robot_001,robot,545.8528761061947,324.82190265486724,904,528,304,566,341,38,37,68,1088,4,2,robot
1092,robot_006,robot,573.062030075188,316.1428571428572,532,561,301,589,330,28,29,68,1088,4,1,robot
1092,robot_007,robot,794.3425867006046,502.5952911231308,12572,738,440,854,573,116,133,68,1088,4,0,robot
1093,robot_001,robot,546.1565315315315,324.8873873873874,888,528,304,566,341,38,37,68,1088,5,2,robot
1093,robot_006,robot,573.7027559055118,316.1496062992126,508,561,301,589,329,28,28,68,1088,5,1,robot
1093,robot_007,robot,794.5277688860435,501.81634122919337,12496,737,440,855,572,118,132,68,1088,5,0,robot
1094,robot_001,robot,547.9629629629629,324.8267622461171,837,531,304,568,340,37,36,68,1088,6,2,robot
1094,robot_006,robot,573.8956356736243,315.2258064516129,527,562,300,589,329,27,29,68,1088,6,1,robot
1094,robot_007,robot,794.3284760664279,501.37308694236407,12284,737,440,854,571,117,131,68,1088,6,0,robot
